general.invest_id,general.cp_site,general.state,general.panchayat,general.block,general.taluka,general.district,general.pin_code,general.for_range,general.for_div,general.village,location.lat.latd,location.lat.latm,location.lat.lats,location.lon.lond,location.lon.lonm,location.lon.lons,infra.roads.roads_yn,infra.roads.roads_dist,infra.roads.roads_yr,infra.angw.angw_yn,infra.angw.angw_dist,infra.angw.angw_yr,infra.prim.prim_yn,infra.prim.prim_dist,infra.prim.prim_yr,infra.sec.sec_yn,infra.sec.sec_dist,infra.sec.sec_yr,infra.elec.elec_yn,infra.elec.elec_dist,infra.elec.elec_yr,infra.drwat.drwat_yn,infra.drwat.drwat_dist,infra.drwat.drwat_yr,infra.pds.pds_yn,infra.pds.pds_dist,infra.pds.pds_yr,infra.phc.phc_yn,infra.phc.phc_dist,infra.phc.phc_yr,infra.hosp.hosp_yn,infra.hosp.hosp_dist,infra.hosp.hosp_yr,infra.vet.vet_yn,infra.vet.vet_dist,infra.vet.vet_yr,infra.mrec.mrec_yn,infra.mrec.mrec_dist,infra.mrec.mrec_yr,infra.ptrans.ptrans_yn,infra.ptrans.ptrans_dist,infra.ptrans.ptrans_yr,infra.bank.bank_yn,infra.bank.bank_dist,infra.bank.bank_yr,infra.police.police_yn,infra.police.police_dist,infra.police.police_yr,infra.forg.forg_yn,infra.forg.forg_dist,infra.forg.forg_yr,lhold.lhold_lless,lhold.lhold_marg,lhold.lhold_big,resources.for_land,resources.common,resources.irrig,resources.canal,resources.dwell,resources.bwell,resources.per_str,resources.hpump,resources.chall,resources.tractor,resources.bull,resources.wlevel,agents.agent_bank.bank_tot,agents.agent_bank.bank_elect,agents.agent_bank.bank_exelect,agents.agent_bank.bank_party,agents.agent_bank.bank_f,agents.agent_dept.dept_tot,agents.agent_dept.dept_elect,agents.agent_dept.dept_exelect,agents.agent_dept.dept_party,agents.agent_dept.dept_f,conf.conf_within.reserved_name_for_field_list_labels_168,conf.conf_within.cw_water,conf.conf_within.cw_pland,conf.conf_within.cw_cland,conf.conf_within.cw_soc,conf.conf_within.cw_for,conf.conf_btwn.reserved_name_for_field_list_labels_175,conf.conf_btwn.cb_water,conf.conf_btwn.cb_pland,conf.conf_btwn.cb_cland,conf.conf_btwn.cb_soc,conf.conf_btwn.cb_for,poverty.pov_hins,poverty.pov_nrega,poverty.pov_pds,poverty.pov_cement,poverty.pov_mbike,poverty.pov_comp,poverty.pov_sat,poverty.pov_loan,poverty.pov_bank,poverty.pov_food,lab_share.ls_water,lab_share.ls_forest,lab_share.ls_ag,lab_share.ls_infra,lab_share.ls_cult,gender.m_ytot,gender.f_ytot,gender.f_entre,gender.y_mar,gender.n_mar,gender.u15_mar,gender.f_pri,gender.f_pri_age,gender.f_mid,gender.f_mid_age,gender.f_lit,gender.f_coll,meta.instanceID,X_uuid,X_submission_time,pop.1..no_hh,pop.1..soc_cat,pop.1..no_pers,pop.1..soc_id,pop.2..no_hh,pop.2..soc_cat,pop.2..no_pers,pop.2..soc_id,pop.3..no_hh,pop.3..soc_cat,pop.3..no_pers,pop.3..soc_id,pop.4..no_hh,pop.4..soc_cat,pop.4..no_pers,pop.4..soc_id,pop.5..no_hh,pop.5..soc_cat,pop.5..no_pers,pop.5..soc_id,pop.6..no_hh,pop.6..soc_cat,pop.6..no_pers,pop.6..soc_id,pop.7..no_hh,pop.7..soc_cat,pop.7..no_pers,pop.7..soc_id,pop.8..no_hh,pop.8..soc_cat,pop.8..no_pers,pop.8..soc_id,pop.9..no_hh,pop.9..soc_cat,pop.9..no_pers,pop.9..soc_id,pop.10..no_hh,pop.10..soc_cat,pop.10..no_pers,pop.10..soc_id,pop.11..no_hh,pop.11..soc_cat,pop.11..no_pers,pop.11..soc_id,pop.12..no_hh,pop.12..soc_cat,pop.12..no_pers,pop.12..soc_id,pop.13..no_hh,pop.13..soc_cat,pop.13..no_pers,pop.13..soc_id,pop.14..no_hh,pop.14..soc_cat,pop.14..no_pers,pop.14..soc_id,pop.15..no_hh,pop.15..soc_cat,pop.15..no_pers,pop.15..soc_id,pop.16..no_hh,pop.16..soc_cat,pop.16..no_pers,pop.16..soc_id,pop.17..no_hh,pop.17..soc_cat,pop.17..no_pers,pop.17..soc_id,pop.18..no_hh,pop.18..soc_cat,pop.18..no_pers,pop.18..soc_id,pop.19..no_hh,pop.19..soc_cat,pop.19..no_pers,pop.19..soc_id,pop.20..no_hh,pop.20..soc_cat,pop.20..no_pers,pop.20..soc_id,pop.21..no_hh,pop.21..soc_cat,pop.21..no_pers,pop.21..soc_id,pop.22..no_hh,pop.22..soc_cat,pop.22..no_pers,pop.22..soc_id,pop.23..no_hh,pop.23..soc_cat,pop.23..no_pers,pop.23..soc_id,pop.24..no_hh,pop.24..soc_cat,pop.24..no_pers,pop.24..soc_id,pop.25..no_hh,pop.25..soc_cat,pop.25..no_pers,pop.25..soc_id,pop.26..no_hh,pop.26..soc_cat,pop.26..no_pers,pop.26..soc_id,pop.27..no_hh,pop.27..soc_cat,pop.27..no_pers,pop.27..soc_id,pop.28..no_hh,pop.28..soc_cat,pop.28..no_pers,pop.28..soc_id,pop.29..no_hh,pop.29..soc_cat,pop.29..no_pers,pop.29..soc_id,pop.30..no_hh,pop.30..soc_cat,pop.30..no_pers,pop.30..soc_id,pop.31..no_hh,pop.31..soc_cat,pop.31..no_pers,pop.31..soc_id,pop.32..no_hh,pop.32..soc_cat,pop.32..no_pers,pop.32..soc_id,pop.33..no_hh,pop.33..soc_cat,pop.33..no_pers,pop.33..soc_id,pop.34..no_hh,pop.34..soc_cat,pop.34..no_pers,pop.34..soc_id,lstrat.1..lh_sec,lstrat.1..lh_id,lstrat.1..lh_prim,lstrat.2..lh_sec,lstrat.2..lh_id,lstrat.2..lh_prim,lstrat.3..lh_sec,lstrat.3..lh_id,lstrat.3..lh_prim,lstrat.4..lh_sec,lstrat.4..lh_id,lstrat.4..lh_prim,lstrat.5..lh_sec,lstrat.5..lh_id,lstrat.5..lh_prim,lstrat.6..lh_sec,lstrat.6..lh_id,lstrat.6..lh_prim,lstrat.7..lh_sec,lstrat.7..lh_id,lstrat.7..lh_prim,lstrat.8..lh_sec,lstrat.8..lh_id,lstrat.8..lh_prim,lstrat.9..lh_sec,lstrat.9..lh_id,lstrat.9..lh_prim,lstrat.10..lh_sec,lstrat.10..lh_id,lstrat.10..lh_prim,lstrat.11..lh_sec,lstrat.11..lh_id,lstrat.11..lh_prim,lstrat.12..lh_sec,lstrat.12..lh_id,lstrat.12..lh_prim,lstrat.13..lh_sec,lstrat.13..lh_id,lstrat.13..lh_prim,lstrat.14..lh_sec,lstrat.14..lh_id,lstrat.14..lh_prim,lstrat.15..lh_sec,lstrat.15..lh_id,lstrat.15..lh_prim,lstrat.16..lh_sec,lstrat.16..lh_id,lstrat.16..lh_prim,lstrat.17..lh_sec,lstrat.17..lh_id,lstrat.17..lh_prim,lstrat.18..lh_sec,lstrat.18..lh_id,lstrat.18..lh_prim,lstrat.19..lh_sec,lstrat.19..lh_id,lstrat.19..lh_prim,lstrat.20..lh_sec,lstrat.20..lh_id,lstrat.20..lh_prim,lstrat.21..lh_sec,lstrat.21..lh_id,lstrat.21..lh_prim,lstrat.22..lh_sec,lstrat.22..lh_id,lstrat.22..lh_prim,lstrat.23..lh_sec,lstrat.23..lh_id,lstrat.23..lh_prim,lstrat.24..lh_sec,lstrat.24..lh_id,lstrat.24..lh_prim,lstrat.25..lh_sec,lstrat.25..lh_id,lstrat.25..lh_prim,lstrat.26..lh_sec,lstrat.26..lh_id,lstrat.26..lh_prim,lstrat.27..lh_sec,lstrat.27..lh_id,lstrat.27..lh_prim,lstrat.28..lh_sec,lstrat.28..lh_id,lstrat.28..lh_prim,lstrat.29..lh_sec,lstrat.29..lh_id,lstrat.29..lh_prim,lstrat.30..lh_sec,lstrat.30..lh_id,lstrat.30..lh_prim,lstrat.31..lh_sec,lstrat.31..lh_id,lstrat.31..lh_prim,lstrat.32..lh_sec,lstrat.32..lh_id,lstrat.32..lh_prim,lstrat.33..lh_sec,lstrat.33..lh_id,lstrat.33..lh_prim,lstrat.34..lh_sec,lstrat.34..lh_id,lstrat.34..lh_prim,lstrat.35..lh_sec,lstrat.35..lh_id,lstrat.35..lh_prim,lstrat.36..lh_sec,lstrat.36..lh_id,lstrat.36..lh_prim,lstrat.37..lh_sec,lstrat.37..lh_id,lstrat.37..lh_prim,lstrat.38..lh_sec,lstrat.38..lh_id,lstrat.38..lh_prim,lstrat.39..lh_sec,lstrat.39..lh_id,lstrat.39..lh_prim,lstrat.40..lh_sec,lstrat.40..lh_id,lstrat.40..lh_prim,lstrat.41..lh_sec,lstrat.41..lh_id,lstrat.41..lh_prim,lstrat.42..lh_sec,lstrat.42..lh_id,lstrat.42..lh_prim,mkt.1..mkt_loc,mkt.1..distance,mkt.1..mkt_freq,mkt.1..mkt_cat,mkt.2..mkt_loc,mkt.2..distance,mkt.2..mkt_freq,mkt.2..mkt_cat,mkt.3..mkt_loc,mkt.3..distance,mkt.3..mkt_freq,mkt.3..mkt_cat,mkt.4..mkt_loc,mkt.4..distance,mkt.4..mkt_freq,mkt.4..mkt_cat,mkt.5..mkt_loc,mkt.5..distance,mkt.5..mkt_freq,mkt.5..mkt_cat,mkt.6..mkt_loc,mkt.6..distance,mkt.6..mkt_freq,mkt.6..mkt_cat,mkt.7..mkt_loc,mkt.7..distance,mkt.7..mkt_freq,mkt.7..mkt_cat,mkt.8..mkt_loc,mkt.8..distance,mkt.8..mkt_freq,mkt.8..mkt_cat,mkt.9..mkt_loc,mkt.9..distance,mkt.9..mkt_freq,mkt.9..mkt_cat,mkt.10..mkt_loc,mkt.10..distance,mkt.10..mkt_freq,mkt.10..mkt_cat,mkt.11..mkt_loc,mkt.11..distance,mkt.11..mkt_freq,mkt.11..mkt_cat,mkt.12..mkt_loc,mkt.12..distance,mkt.12..mkt_freq,mkt.12..mkt_cat,mkt.13..mkt_loc,mkt.13..distance,mkt.13..mkt_freq,mkt.13..mkt_cat,mkt.14..mkt_loc,mkt.14..distance,mkt.14..mkt_freq,mkt.14..mkt_cat,mkt.15..mkt_loc,mkt.15..distance,mkt.15..mkt_freq,mkt.15..mkt_cat,mkt.16..mkt_loc,mkt.16..distance,mkt.16..mkt_freq,mkt.16..mkt_cat,sell.1..item_id,sell.1..sell_mkt,sell.1..sell_tothh,sell.1..sell_vill,sell.1..sell_trade,sell.2..item_id,sell.2..sell_mkt,sell.2..sell_tothh,sell.2..sell_vill,sell.2..sell_trade,sell.3..item_id,sell.3..sell_mkt,sell.3..sell_tothh,sell.3..sell_vill,sell.3..sell_trade,sell.4..item_id,sell.4..sell_mkt,sell.4..sell_tothh,sell.4..sell_vill,sell.4..sell_trade,sell.5..item_id,sell.5..sell_mkt,sell.5..sell_tothh,sell.5..sell_vill,sell.5..sell_trade,sell.6..item_id,sell.6..sell_mkt,sell.6..sell_tothh,sell.6..sell_vill,sell.6..sell_trade,sell.7..item_id,sell.7..sell_mkt,sell.7..sell_tothh,sell.7..sell_vill,sell.7..sell_trade,sell.8..item_id,sell.8..sell_mkt,sell.8..sell_tothh,sell.8..sell_vill,sell.8..sell_trade,sell.9..item_id,sell.9..sell_mkt,sell.9..sell_tothh,sell.9..sell_vill,sell.9..sell_trade,sell.10..item_id,sell.10..sell_mkt,sell.10..sell_tothh,sell.10..sell_vill,sell.10..sell_trade,sell.11..item_id,sell.11..sell_mkt,sell.11..sell_tothh,sell.11..sell_vill,sell.11..sell_trade,sell.12..item_id,sell.12..sell_mkt,sell.12..sell_tothh,sell.12..sell_vill,sell.12..sell_trade,sell.13..item_id,sell.13..sell_mkt,sell.13..sell_tothh,sell.13..sell_vill,sell.13..sell_trade,sell.14..item_id,sell.14..sell_mkt,sell.14..sell_tothh,sell.14..sell_vill,sell.14..sell_trade,sell.15..item_id,sell.15..sell_mkt,sell.15..sell_tothh,sell.15..sell_vill,sell.15..sell_trade,sell.16..item_id,sell.16..sell_mkt,sell.16..sell_tothh,sell.16..sell_vill,sell.16..sell_trade,sell.17..item_id,sell.17..sell_mkt,sell.17..sell_tothh,sell.17..sell_vill,sell.17..sell_trade,sell.18..item_id,sell.18..sell_mkt,sell.18..sell_tothh,sell.18..sell_vill,sell.18..sell_trade,sell.19..item_id,sell.19..sell_mkt,sell.19..sell_tothh,sell.19..sell_vill,sell.19..sell_trade,sell.20..item_id,sell.20..sell_mkt,sell.20..sell_tothh,sell.20..sell_vill,sell.20..sell_trade,sell.21..item_id,sell.21..sell_mkt,sell.21..sell_tothh,sell.21..sell_vill,sell.21..sell_trade,sell.22..item_id,sell.22..sell_mkt,sell.22..sell_tothh,sell.22..sell_vill,sell.22..sell_trade,sell.23..item_id,sell.23..sell_mkt,sell.23..sell_tothh,sell.23..sell_vill,sell.23..sell_trade,sell.24..item_id,sell.24..sell_mkt,sell.24..sell_tothh,sell.24..sell_vill,sell.24..sell_trade,sell.25..item_id,sell.25..sell_mkt,sell.25..sell_tothh,sell.25..sell_vill,sell.25..sell_trade,sell.26..item_id,sell.26..sell_mkt,sell.26..sell_tothh,sell.26..sell_vill,sell.26..sell_trade,sell.27..item_id,sell.27..sell_mkt,sell.27..sell_tothh,sell.27..sell_vill,sell.27..sell_trade,sell.28..item_id,sell.28..sell_mkt,sell.28..sell_tothh,sell.28..sell_vill,sell.28..sell_trade,sell.29..item_id,sell.29..sell_mkt,sell.29..sell_tothh,sell.29..sell_vill,sell.29..sell_trade,sell.30..item_id,sell.30..sell_mkt,sell.30..sell_tothh,sell.30..sell_vill,sell.30..sell_trade,sell.31..item_id,sell.31..sell_mkt,sell.31..sell_tothh,sell.31..sell_vill,sell.31..sell_trade,sell.32..item_id,sell.32..sell_mkt,sell.32..sell_tothh,sell.32..sell_vill,sell.32..sell_trade,sell.33..item_id,sell.33..sell_mkt,sell.33..sell_tothh,sell.33..sell_vill,sell.33..sell_trade,sell.34..item_id,sell.34..sell_mkt,sell.34..sell_tothh,sell.34..sell_vill,sell.34..sell_trade,rep_rel.1..rep_age,rep_rel.1..Name,rep_rel.1..rep_reserv,rep_rel.1..rep_post,rep_rel.1..relationship,rep_rel.1..rep_resid,rep_rel.1..rep_gen,rep_rel.1..rep_soc,rep_rel.1..rep_yr,rep_rel.1..rep_edu,rep_rel.2..rep_age,rep_rel.2..Name,rep_rel.2..rep_reserv,rep_rel.2..rep_post,rep_rel.2..relationship,rep_rel.2..rep_resid,rep_rel.2..rep_gen,rep_rel.2..rep_soc,rep_rel.2..rep_yr,rep_rel.2..rep_edu,rep_rel.3..rep_age,rep_rel.3..Name,rep_rel.3..rep_reserv,rep_rel.3..rep_post,rep_rel.3..relationship,rep_rel.3..rep_resid,rep_rel.3..rep_gen,rep_rel.3..rep_soc,rep_rel.3..rep_yr,rep_rel.3..rep_edu,rep_rel.4..rep_age,rep_rel.4..Name,rep_rel.4..rep_reserv,rep_rel.4..rep_post,rep_rel.4..relationship,rep_rel.4..rep_resid,rep_rel.4..rep_gen,rep_rel.4..rep_soc,rep_rel.4..rep_yr,rep_rel.4..rep_edu,rep_rel.5..rep_age,rep_rel.5..Name,rep_rel.5..rep_reserv,rep_rel.5..rep_post,rep_rel.5..relationship,rep_rel.5..rep_resid,rep_rel.5..rep_gen,rep_rel.5..rep_soc,rep_rel.5..rep_yr,rep_rel.5..rep_edu,rep_rel.6..rep_age,rep_rel.6..Name,rep_rel.6..rep_reserv,rep_rel.6..rep_post,rep_rel.6..relationship,rep_rel.6..rep_resid,rep_rel.6..rep_gen,rep_rel.6..rep_soc,rep_rel.6..rep_yr,rep_rel.6..rep_edu,rep_rel.7..rep_age,rep_rel.7..Name,rep_rel.7..rep_reserv,rep_rel.7..rep_post,rep_rel.7..relationship,rep_rel.7..rep_resid,rep_rel.7..rep_gen,rep_rel.7..rep_soc,rep_rel.7..rep_yr,rep_rel.7..rep_edu,rep_rel.8..rep_age,rep_rel.8..Name,rep_rel.8..rep_reserv,rep_rel.8..rep_post,rep_rel.8..relationship,rep_rel.8..rep_resid,rep_rel.8..rep_gen,rep_rel.8..rep_soc,rep_rel.8..rep_yr,rep_rel.8..rep_edu,rep_rel.9..rep_age,rep_rel.9..Name,rep_rel.9..rep_reserv,rep_rel.9..rep_post,rep_rel.9..relationship,rep_rel.9..rep_resid,rep_rel.9..rep_gen,rep_rel.9..rep_soc,rep_rel.9..rep_yr,rep_rel.9..rep_edu,rep_rel.10..rep_age,rep_rel.10..Name,rep_rel.10..rep_reserv,rep_rel.10..rep_post,rep_rel.10..relationship,rep_rel.10..rep_resid,rep_rel.10..rep_gen,rep_rel.10..rep_soc,rep_rel.10..rep_yr,rep_rel.10..rep_edu,rep_rel.11..rep_age,rep_rel.11..Name,rep_rel.11..rep_reserv,rep_rel.11..rep_post,rep_rel.11..relationship,rep_rel.11..rep_resid,rep_rel.11..rep_gen,rep_rel.11..rep_soc,rep_rel.11..rep_yr,rep_rel.11..rep_edu,rep_rel.12..rep_age,rep_rel.12..Name,rep_rel.12..rep_reserv,rep_rel.12..rep_post,rep_rel.12..relationship,rep_rel.12..rep_resid,rep_rel.12..rep_gen,rep_rel.12..rep_soc,rep_rel.12..rep_yr,rep_rel.12..rep_edu,rep_rel.13..rep_age,rep_rel.13..Name,rep_rel.13..rep_reserv,rep_rel.13..rep_post,rep_rel.13..relationship,rep_rel.13..rep_resid,rep_rel.13..rep_gen,rep_rel.13..rep_soc,rep_rel.13..rep_yr,rep_rel.13..rep_edu,rep_rel.14..rep_age,rep_rel.14..Name,rep_rel.14..rep_reserv,rep_rel.14..rep_post,rep_rel.14..relationship,rep_rel.14..rep_resid,rep_rel.14..rep_gen,rep_rel.14..rep_soc,rep_rel.14..rep_yr,rep_rel.14..rep_edu,rep_rel.15..rep_age,rep_rel.15..Name,rep_rel.15..rep_reserv,rep_rel.15..rep_post,rep_rel.15..relationship,rep_rel.15..rep_resid,rep_rel.15..rep_gen,rep_rel.15..rep_soc,rep_rel.15..rep_yr,rep_rel.15..rep_edu,rep_rel.16..rep_age,rep_rel.16..Name,rep_rel.16..rep_reserv,rep_rel.16..rep_post,rep_rel.16..relationship,rep_rel.16..rep_resid,rep_rel.16..rep_gen,rep_rel.16..rep_soc,rep_rel.16..rep_yr,rep_rel.16..rep_edu,rep_rel.17..rep_age,rep_rel.17..Name,rep_rel.17..rep_reserv,rep_rel.17..rep_post,rep_rel.17..relationship,rep_rel.17..rep_resid,rep_rel.17..rep_gen,rep_rel.17..rep_soc,rep_rel.17..rep_yr,rep_rel.17..rep_edu,rep_rel.18..rep_age,rep_rel.18..Name,rep_rel.18..rep_reserv,rep_rel.18..rep_post,rep_rel.18..relationship,rep_rel.18..rep_resid,rep_rel.18..rep_gen,rep_rel.18..rep_soc,rep_rel.18..rep_yr,rep_rel.18..rep_edu,rep_rel.19..rep_age,rep_rel.19..Name,rep_rel.19..rep_reserv,rep_rel.19..rep_post,rep_rel.19..relationship,rep_rel.19..rep_resid,rep_rel.19..rep_gen,rep_rel.19..rep_soc,rep_rel.19..rep_yr,rep_rel.19..rep_edu
1,1,1,2,1,1,1,370655,0,0,101,23,22,7.11,68,42,5.5,1,NA,1975,1,NA,2007,1,NA,1965,0,6,1997,1,NA,1985,1,NA,1995,0,6,1970,0,6,1975,0,25,1955,0,6,1980,1,NA,2007,1,NA,1985,0,25,1955,0,6,1975,0,25,1987,12,28,38,20,125,0,0,0,0,0,0,1,7,20,12,3,0,0,3,0,2,0,0,2,0,NA,2,2,2,2,1,NA,2,1,2,2,1,11,40,75,15,52,5,68,5,22,85,0,0,0,0,0,68,45,0,16,25,3,71,78,9,20,15,0,uuid:2f44e9b5-0446-4d2b-b009-e3bd6f5be490,2f44e9b5-0446-4d2b-b009-e3bd6f5be490,8/6/15 15:59,7,2,50,216,14,2,70,215,4,2,30,217,2,2,10,218,20,2,120,219,25,2,150,206,2,2,8,220,5,1,35,101,10,3,60,305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,105,0,18,109,0,45,103,0,80,104,0,35,107,0,30,108,0,18,101,0,11,301,5,15,302,3,30,401,0,25,402,25,3,701,20,10,1202,5,0,807,2,2,1101,0,2,1002,1,30,1001,23,0,809,2,0,810,3,7,901,0,35,1201,0,40,110,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,25,1,1,102,6,1,1,402,20,2,4,401,75,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,0,60,0,60,101,0,18,0,18,110,0,40,0,40,109,0,18,0,18,103,0,45,0,45,104,0,80,0,80,107,0,35,0,35,108,0,30,0,30,301,0,16,0,16,302,0,18,0,18,401,0,30,0,30,402,0,50,0,50,901,0,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,2001,4,2,2,0,2,2,2011,0,52,1001,2,1,4,1,1,3,2011,7,45,1002,4,1,4,1,2,2,2011,0,50,3001,1,3,2,0,1,2,2011,5,50,4001,1,4,4,0,1,1,2011,7,52,5001,1,5,2,0,1,1,2013,15,2011,5002,1,5,2,0,1,1,2011,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,1,1,1,370655,0,0,102,23,20,45.91,68,41,39.56,1,NA,2005,1,NA,2012,1,NA,1975,0,14,1995,1,NA,2000,1,NA,1985,0,14,1980,0,14,1975,0,35,1955,0,14,1985,1,NA,2007,1,NA,1985,0,35,1955,0,14,1975,0,35,1987,98,22,15,150,110,0,0,1,0,0,0,1,8,5,12,1,1,0,1,0,1,1,0,1,0,NA,2,2,1,2,1,NA,2,2,1,1,1,25,90,135,6,20,0,38,20,44,148,12,0,0,0,7,22,30,0,16,18,3,38,46,0,7,10,0,uuid:e48384f8-c613-4ef9-9c9c-265a69aad46b,e48384f8-c613-4ef9-9c9c-265a69aad46b,8/6/15 15:54,150,2,750,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,105,0,12,109,0,22,103,0,28,104,0,18,107,0,12,108,0,10,301,4,10,302,5,32,401,0,45,402,28,30,701,25,2,1202,5,22,1203,55,1,807,0,2,1101,0,1,1002,0,5,1001,20,0,810,2,10,601,2,7,602,4,11,1303,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,35,1,1,102,14,1,1,401,14,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,0,18,0,18,109,0,12,0,12,103,0,22,0,22,104,0,28,0,28,107,0,18,0,18,108,0,12,0,12,301,0,14,0,14,302,0,15,0,15,401,0,32,0,32,402,0,73,0,73,701,0,55,0,55,601,0,12,0,12,602,0,11,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,2001,4,2,2,0,2,2,2011,0,50,3001,1,3,2,0,1,2,2011,5,50,4001,1,4,4,0,1,1,2011,7,52,5001,1,5,4,0,1,1,2013,15,48,1003,1,1,2,1,1,2,2011,7,52,1004,1,1,4,1,1,2,2011,3,53,5002,1,5,2,0,1,1,2011,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
